,sentiDiff
6467,0.0016000000000000458
6523,0.0016000000000000458
11910,0.0016000000000000458
8119,0.0016000000000000458
1463,0.0016000000000000458
1460,0.0016000000000000458
12516,0.0016000000000000458
3881,0.0016000000000000458
8562,0.0016000000000000458
5201,0.0016000000000000458
8811,0.0016000000000000458
2461,0.0016000000000000458
2283,0.0016000000000000458
6308,0.0016000000000000458
1887,0.0016000000000000458
7458,0.0016000000000000458
9066,0.0016000000000000458
5351,0.0016000000000000458
8901,0.0016000000000000458
8929,0.0016000000000000458
6860,0.0016000000000000458
8952,0.0016000000000000458
3166,0.0016000000000000458
3180,0.0016000000000000458
11902,0.0016000000000000458
3195,0.0016000000000000458
8949,0.0016000000000000458
3625,0.0016000000000000458
5433,0.0016000000000000458
7147,0.0016000000000000458
7595,0.0016000000000000458
1829,0.0016000000000000458
8930,0.0016000000000000458
9466,0.0016000000000000458
2103,0.0016000000000000458
11765,0.0016000000000000458
4626,0.0016000000000000458
8360,0.0016000000000000458
3212,0.0016000000000000458
1415,0.0016000000000000458
3905,0.0016000000000000458
5366,0.0016000000000000458
5354,0.0016000000000000458
6019,0.0016000000000000458
5528,0.0016000000000000458
8913,0.0016000000000000458
8911,0.0016000000000000458
6064,0.0016000000000000458
738,0.0016000000000000458
5904,0.0016000000000000458
3361,0.0016000000000000458
11919,0.0016000000000000458
3721,0.0016000000000000458
13124,0.0016000000000000458
3489,0.0016000000000000458
5811,0.0016000000000000458
562,0.0016000000000000458
13905,0.0016000000000000458
5901,0.0016000000000000458
8660,0.0016000000000000458
13912,0.0016000000000000458
8681,0.0016000000000000458
8682,0.0016000000000000458
6701,0.0016000000000000458
13259,0.0016000000000000458
8692,0.0016000000000000458
8698,0.0016000000000000458
1775,0.0016000000000000458
5884,0.0016000000000000458
1772,0.0016000000000000458
3584,0.0016000000000000458
13251,0.0016000000000000458
13201,0.0016000000000000458
624,0.0016000000000000458
4298,0.0016000000000000458
6416,0.0016000000000000458
725,0.0016000000000000458
4215,0.0016000000000000458
711,0.0016000000000000458
13686,0.0016000000000000458
5118,0.0016000000000000458
5748,0.0015999999999999348
5760,0.0015999999999999348
13276,0.0015999999999999348
10871,0.0015999999999999348
3353,0.0015999999999999348
13273,0.0015999999999999348
9009,0.0015999999999999348
5641,0.0015999999999999348
261,0.0015999999999999348
2095,0.0015999999999999348
2109,0.0015999999999999348
4096,0.0015999999999999348
3348,0.0015999999999999348
5723,0.0015999999999999348
11397,0.0015999999999999348
2935,0.0015999999999999348
3367,0.0015999999999999348
7432,0.0015999999999999348
1816,0.0015999999999999348
7451,0.0015999999999999348
8962,0.0015999999999999348
2090,0.0015999999999999348
7323,0.0015999999999999348
6764,0.0015999999999999348
70,0.0015999999999999348
1567,0.0015999999999999348
7559,0.0015999999999999348
1835,0.0015999999999999348
1821,0.0015999999999999348
5728,0.0015999999999999348
7425,0.0015999999999999348
2197,0.0015999999999999348
7895,0.0015999999999999348
7829,0.0015999999999999348
12776,0.0015000000000000568
13249,0.0015000000000000568
13248,0.0015000000000000568
2367,0.0015000000000000568
7884,0.0015000000000000568
8939,0.0015000000000000568
1642,0.0015000000000000568
7405,0.0015000000000000568
8960,0.0015000000000000568
6643,0.0015000000000000568
6644,0.0015000000000000568
11963,0.0015000000000000568
7153,0.0015000000000000568
3845,0.0015000000000000568
1645,0.0015000000000000568
6601,0.0015000000000000568
5025,0.0015000000000000568
7778,0.0015000000000000568
5355,0.0015000000000000568
8922,0.0015000000000000568
6395,0.0015000000000000568
5229,0.0015000000000000568
12948,0.0015000000000000568
5083,0.0015000000000000568
6636,0.0015000000000000568
7855,0.0015000000000000568
7831,0.0015000000000000568
5336,0.0015000000000000568
7857,0.0015000000000000568
5338,0.0015000000000000568
2511,0.0015000000000000568
900,0.0015000000000000568
7865,0.0015000000000000568
6635,0.0015000000000000568
5349,0.0015000000000000568
8345,0.0015000000000000568
3895,0.0015000000000000568
2549,0.0015000000000000568
2012,0.0015000000000000568
7834,0.0015000000000000568
2290,0.0015000000000000568
9854,0.0015000000000000568
7836,0.0015000000000000568
7870,0.0015000000000000568
5360,0.0015000000000000568
5367,0.0015000000000000568
9203,0.0015000000000000568
3313,0.0015000000000000568
7842,0.0015000000000000568
7837,0.0015000000000000568
7978,0.0015000000000000568
6164,0.0015000000000000568
4554,0.0015000000000000568
4106,0.0015000000000000568
11918,0.0015000000000000568
8049,0.0015000000000000568
2266,0.0015000000000000568
1114,0.0015000000000000568
12541,0.0015000000000000568
7312,0.0015000000000000568
8192,0.0015000000000000568
5889,0.0015000000000000568
2421,0.0015000000000000568
3631,0.0015000000000000568
11925,0.0015000000000000568
2457,0.0015000000000000568
4568,0.0015000000000000568
4600,0.0015000000000000568
5572,0.0015000000000000568
51,0.0015000000000000568
4583,0.0015000000000000568
1272,0.0015000000000000568
130,0.0015000000000000568
8970,0.0015000000000000568
6462,0.0015000000000000568
7441,0.0014999999999999458
3400,0.0014999999999999458
397,0.0014999999999999458
13687,0.0014999999999999458
5983,0.0014999999999999458
3811,0.0014999999999999458
2092,0.0014999999999999458
320,0.0014999999999999458
2142,0.0014999999999999458
359,0.0014999999999999458
13125,0.0014999999999999458
13959,0.0014999999999999458
2774,0.0014999999999999458
3452,0.0014999999999999458
8673,0.0014999999999999458
13008,0.0014999999999999458
1818,0.0014999999999999458
2462,0.0014999999999999458
3470,0.0014999999999999458
5751,0.0014999999999999458
4790,0.0014999999999999458
7433,0.0014999999999999458
8893,0.0014999999999999458
8664,0.0014999999999999458
1868,0.0014999999999999458
3350,0.0014999999999999458
1691,0.0014999999999999458
2052,0.0014999999999999458
1613,0.0014999999999999458
13296,0.0014999999999999458
8697,0.0014999999999999458
11089,0.0014999999999999458
8634,0.0014999999999999458
11690,0.0014999999999999458
6142,0.0014999999999999458
58,0.0014999999999999458
1508,0.0014000000000000679
4175,0.0014000000000000679
2280,0.0014000000000000679
7854,0.0014000000000000679
6888,0.0014000000000000679
7856,0.0014000000000000679
6382,0.0014000000000000679
2121,0.0014000000000000679
7005,0.0014000000000000679
9425,0.0014000000000000679
2230,0.0014000000000000679
5346,0.0014000000000000679
7860,0.0014000000000000679
7851,0.0014000000000000679
5823,0.0014000000000000679
3264,0.0014000000000000679
7832,0.0014000000000000679
6385,0.0014000000000000679
13269,0.0014000000000000679
1785,0.0014000000000000679
7351,0.0014000000000000679
7828,0.0014000000000000679
3379,0.0014000000000000679
3304,0.0014000000000000679
13306,0.0014000000000000679
3301,0.0014000000000000679
1847,0.0014000000000000679
13258,0.0014000000000000679
1900,0.0014000000000000679
4909,0.0014000000000000679
7835,0.0014000000000000679
6345,0.0014000000000000679
7838,0.0014000000000000679
11830,0.0014000000000000679
1886,0.0014000000000000679
9499,0.0014000000000000679
7050,0.0014000000000000679
13441,0.0014000000000000679
13955,0.0014000000000000679
1932,0.0014000000000000679
1628,0.0014000000000000679
8339,0.0014000000000000679
1915,0.0014000000000000679
9479,0.0014000000000000679
8335,0.0014000000000000679
9249,0.0014000000000000679
3213,0.0014000000000000679
7872,0.0014000000000000679
7923,0.0014000000000000679
8946,0.0014000000000000679
6551,0.0014000000000000679
3465,0.0014000000000000679
3218,0.0014000000000000679
6610,0.0014000000000000679
6974,0.0014000000000000679
1473,0.0014000000000000679
8175,0.0014000000000000679
3815,0.0014000000000000679
8958,0.0014000000000000679
5404,0.0014000000000000679
9506,0.0014000000000000679
6907,0.0014000000000000679
12648,0.0014000000000000679
8959,0.0014000000000000679
3372,0.0013999999999999568
9039,0.0013999999999999568
1336,0.0013999999999999568
13542,0.0013999999999999568
3856,0.0013999999999999568
5779,0.0013999999999999568
7892,0.0013999999999999568
2444,0.0013999999999999568
5783,0.0013999999999999568
7919,0.0013999999999999568
5810,0.0013999999999999568
2819,0.0013999999999999568
5808,0.0013999999999999568
4635,0.0013999999999999568
988,0.0013999999999999568
13534,0.0013999999999999568
42,0.0013999999999999568
7722,0.0013999999999999568
13153,0.0013999999999999568
57,0.0013999999999999568
7346,0.0013999999999999568
8641,0.0013999999999999568
13228,0.0013999999999999568
5872,0.0013999999999999568
1643,0.0013999999999999568
5869,0.0013999999999999568
11915,0.0013999999999999568
2492,0.0013999999999999568
8699,0.0013999999999999568
7899,0.0013999999999999568
7621,0.0013999999999999568
8953,0.0013999999999999568
2495,0.0013999999999999568
3540,0.0013999999999999568
8679,0.0013999999999999568
7492,0.0013999999999999568
9765,0.0013999999999999568
10415,0.0013999999999999568
301,0.0013999999999999568
8666,0.0013999999999999568
9757,0.0013999999999999568
9137,0.0013999999999999568
8266,0.0013999999999999568
9062,0.0013999999999999568
2308,0.0013999999999999568
1254,0.0013999999999999568
13715,0.0013999999999999568
3496,0.0013999999999999568
8646,0.0013999999999999568
9065,0.0013999999999999568
10407,0.0013999999999999568
7827,0.0013999999999999568
119,0.0013999999999999568
8865,0.0013999999999999568
8877,0.0013999999999999568
1705,0.0013999999999999568
7457,0.0013999999999999568
7327,0.0013999999999999568
7673,0.0013999999999999568
11419,0.0013999999999999568
7007,0.0013999999999999568
4259,0.0013999999999999568
6627,0.0013999999999999568
7561,0.0013999999999999568
378,0.0013999999999999568
7320,0.0013999999999999568
6063,0.0013999999999999568
62,0.0013999999999999568
1708,0.0013999999999999568
7558,0.0013999999999999568
8574,0.0013999999999999568
2114,0.0013999999999999568
239,0.0013999999999999568
6060,0.0013999999999999568
1663,0.0013999999999999568
1840,0.0013999999999999568
7867,0.0013999999999999568
11425,0.0013999999999999568
5345,0.0013999999999999568
8449,0.0013999999999999568
2458,0.0013999999999999568
8338,0.0013999999999999568
8964,0.0013000000000000789
4254,0.0013000000000000789
8233,0.0013000000000000789
4606,0.0013000000000000789
5300,0.0013000000000000789
1504,0.0013000000000000789
1142,0.0013000000000000789
5356,0.0013000000000000789
1158,0.0013000000000000789
4425,0.0013000000000000789
1961,0.0013000000000000789
1424,0.0013000000000000789
1316,0.0013000000000000789
7010,0.0013000000000000789
198,0.0013000000000000789
7822,0.0013000000000000789
1285,0.0013000000000000789
4601,0.0013000000000000789
7869,0.0013000000000000789
13252,0.0013000000000000789
7820,0.0013000000000000789
3535,0.0013000000000000789
8971,0.0013000000000000789
7852,0.0013000000000000789
13261,0.0013000000000000789
4465,0.0013000000000000789
1271,0.0013000000000000789
1300,0.0013000000000000789
7417,0.0013000000000000789
7880,0.0013000000000000789
1387,0.0013000000000000789
8083,0.0013000000000000789
8942,0.0013000000000000789
4099,0.0013000000000000789
4912,0.0013000000000000789
7111,0.0013000000000000789
8774,0.0013000000000000789
50,0.0013000000000000789
9232,0.0013000000000000789
4630,0.0013000000000000789
2354,0.0013000000000000789
5239,0.0013000000000000789
7845,0.0013000000000000789
1113,0.0013000000000000789
7839,0.0013000000000000789
597,0.0013000000000000789
1427,0.0013000000000000789
1127,0.0013000000000000789
677,0.0013000000000000789
563,0.0013000000000000789
7806,0.0013000000000000789
7833,0.0013000000000000789
5175,0.0012999999999999678
6050,0.0012999999999999678
10405,0.0012999999999999678
7328,0.0012999999999999678
680,0.0012999999999999678
3319,0.0012999999999999678
11718,0.0012999999999999678
7979,0.0012999999999999678
7900,0.0012999999999999678
2860,0.0012999999999999678
5764,0.0012999999999999678
6097,0.0012999999999999678
7336,0.0012999999999999678
5853,0.0012999999999999678
5784,0.0012999999999999678
7379,0.0012999999999999678
6575,0.0012999999999999678
7634,0.0012999999999999678
12467,0.0012999999999999678
5147,0.0012999999999999678
5873,0.0012999999999999678
6621,0.0012999999999999678
6094,0.0012999999999999678
2241,0.0012999999999999678
7568,0.0012999999999999678
7908,0.0012999999999999678
7956,0.0012999999999999678
6141,0.0012999999999999678
3263,0.0012999999999999678
6615,0.0012999999999999678
2505,0.0012999999999999678
728,0.0012999999999999678
10404,0.0012999999999999678
5437,0.0012999999999999678
6639,0.0012999999999999678
10172,0.0012999999999999678
5440,0.0012999999999999678
5390,0.0012999999999999678
5442,0.0012999999999999678
10337,0.0012999999999999678
5443,0.0012999999999999678
8670,0.0012999999999999678
3183,0.0012999999999999678
5315,0.0012999999999999678
6070,0.0012999999999999678
5073,0.0012999999999999678
7952,0.0012999999999999678
6436,0.0012999999999999678
5818,0.0012999999999999678
8022,0.0012999999999999678
6344,0.0012999999999999678
9903,0.0012999999999999678
5798,0.0012999999999999678
6401,0.0012999999999999678
3613,0.0012999999999999678
5448,0.0012999999999999678
2880,0.0012999999999999678
10872,0.0012999999999999678
3923,0.0012999999999999678
3903,0.0012999999999999678
6821,0.0012999999999999678
9755,0.0012999999999999678
9754,0.0012999999999999678
11908,0.0012999999999999678
11913,0.0012999999999999678
6817,0.0012999999999999678
4511,0.0012999999999999678
1964,0.0012999999999999678
4531,0.0012999999999999678
4537,0.0012999999999999678
13669,0.0012999999999999678
3476,0.0012999999999999678
11931,0.0012999999999999678
3907,0.0012999999999999678
2034,0.0012999999999999678
4286,0.0012999999999999678
300,0.0012999999999999678
11934,0.0012999999999999678
13532,0.0012999999999999678
13531,0.0012999999999999678
4663,0.0012999999999999678
305,0.0012999999999999678
11463,0.0012999999999999678
8917,0.0012999999999999678
319,0.0012999999999999678
1566,0.0012999999999999678
8897,0.0012999999999999678
8890,0.0012999999999999678
396,0.0012999999999999678
377,0.0012999999999999678
1947,0.0012999999999999678
382,0.0012999999999999678
13925,0.0012999999999999678
9052,0.0012999999999999678
59,0.0012999999999999678
9073,0.0012999999999999678
9083,0.0012999999999999678
84,0.0012999999999999678
4977,0.0012999999999999678
1675,0.0012000000000000899
2143,0.0012000000000000899
2013,0.0012000000000000899
1679,0.0012000000000000899
2361,0.0012000000000000899
1869,0.0012000000000000899
12787,0.0012000000000000899
8944,0.0012000000000000899
13308,0.0012000000000000899
7830,0.0012000000000000899
8963,0.0012000000000000899
673,0.0012000000000000899
1806,0.0012000000000000899
7456,0.0012000000000000899
8336,0.0012000000000000899
1957,0.0012000000000000899
78,0.0012000000000000899
13260,0.0012000000000000899
1933,0.0012000000000000899
8961,0.0012000000000000899
1938,0.0012000000000000899
8979,0.0012000000000000899
8980,0.0012000000000000899
2338,0.0012000000000000899
8951,0.0012000000000000899
13267,0.0012000000000000899
9291,0.0012000000000000899
1333,0.0012000000000000899
3401,0.0012000000000000899
3511,0.0012000000000000899
9467,0.0012000000000000899
13541,0.0011999999999999789
7599,0.0011999999999999789
13552,0.0011999999999999789
5444,0.0011999999999999789
7615,0.0011999999999999789
2336,0.0011999999999999789
6975,0.0011999999999999789
4655,0.0011999999999999789
302,0.0011999999999999789
973,0.0011999999999999789
8295,0.0011999999999999789
5438,0.0011999999999999789
7593,0.0011999999999999789
9071,0.0011999999999999789
9072,0.0011999999999999789
5434,0.0011999999999999789
7521,0.0011999999999999789
5441,0.0011999999999999789
9573,0.0011999999999999789
6021,0.0011999999999999789
8478,0.0011999999999999789
5343,0.0011999999999999789
7751,0.0011999999999999789
6348,0.0011999999999999789
8861,0.0011999999999999789
358,0.0011999999999999789
